"","Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown"
"4128","5","New","Bl","2","2019","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4129","5","New","Bl","2","2019","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4130","5","New","Bl","2","2019","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4131","6","101","Bl","3","1992","Live",11.8,NA,"natural",NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4132","6","101","Bl","3","1994","Live",12.4,NA,"LAB",NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4133","6","101","Bl","3","1997","Live",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4134","6","101","Bl","3","2009","Live",15.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4135","6","101","Bl","3","2019","Live",16.4,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4136","6","105","Bl","3","1992","Live",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4137","6","105","Bl","3","1994","Live",23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4138","6","105","Bl","3","1997","Live",24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4139","6","105","Bl","3","2009","Live",27.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4140","6","105","Bl","3","2019","Dead",27.7,NA,"down/windthrown pre-2019",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4141","6","107","Bl","3","1992","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4142","6","107","Bl","3","1994","Live",8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4143","6","107","Bl","3","1997","Live",9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4144","6","107","Bl","3","2009","Live",10,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4145","6","107","Bl","3","2019","Live",11,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4146","6","111","Bl","3","1992","Live",14.8,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2
"4147","6","111","Bl","3","1994","Live",14.8,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2
"4148","6","111","Bl","3","1997","Live",14.8,NA,"Dbh 1.0m",NA,NA,1,2,NA,NA,NA,NA,3,2
"4149","6","111","Bl","3","2009","Dead",14.8,NA,"Standing dead",NA,NA,1,2,NA,NA,NA,NA,3,2
"4150","6","111","Bl","3","2019","Live",NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,2
"4151","6","113","Bl","3","1992","Live",20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4152","6","113","Bl","3","1994","Live",22.3,NA,"On growths knotts",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4153","6","113","Bl","3","1997","Live",22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4154","6","113","Bl","3","2009","Dead",22.4,NA,"Standing dead",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4155","6","113","Bl","3","2019","Live",NA,NA,"still stand dead broken 50%",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4156","6","117","Bl","4","1992","Live",10.6,NA,"natural",NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4157","6","117","Bl","4","1994","Live",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4158","6","117","Bl","4","1997","Live",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4159","6","117","Bl","4","2009","Live",12.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4160","6","117","Bl","4","2019","Live",14.8,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4161","6","118","Bl","4","1992","Live",NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4162","6","118","Bl","4","1994","Live",NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4163","6","118","Bl","4","1997","Live",NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4164","6","118","Bl","4","2009","Live",NA,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4165","6","118","Bl","4","2019","Live",8.4,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4166","6","120","Bl","4","1992","Live",26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4167","6","120","Bl","4","1994","Live",26.2,NA,"DBH smaller (double checked)",NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4168","6","120","Bl","4","1997","Live",26.4,NA,"Dbh 1.0m",NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4169","6","120","Bl","4","2009","Live",28.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4170","6","120","Bl","4","2019","Live",30.2,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4171","6","121","Bl","4","1992","Live",NA,NA,"Spike2",NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4172","6","121","Bl","4","1994","Live",NA,NA,"Spike 2",NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4173","6","121","Bl","4","1997","Live",NA,NA,"Dbh 1.0m",NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4174","6","121","Bl","4","2009","Live",NA,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4175","6","121","Bl","4","2019","Live",7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
"4176","6","123","Sx","4","1992","Live",NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9
"4177","6","123","Sx","4","1994","Live",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9
"4178","6","123","Sx","4","1997","Live",7.5,7.2,"Red leader",NA,NA,NA,NA,NA,NA,NA,NA,4,9
"4179","6","123","Sx","4","2009","Live",8.7,NA,"Live with good leader",NA,NA,NA,NA,NA,NA,NA,NA,4,9
"4180","6","123","Sx","4","2019","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9
"4181","6","124","Bl","4","1992","Live",29.6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,6
"4182","6","124","Bl","4","1994","Live",30.2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,6
"4183","6","124","Bl","4","1997","Live",30.9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,6
"4184","6","124","Bl","4","2009","Live",33.8,NA,"Live",NA,NA,NA,NA,1,NA,NA,NA,2,6
"4185","6","124","Bl","4","2019","Live",36,25.8,NA,NA,NA,NA,NA,1,NA,NA,NA,2,6
"4186","6","127","Bl","4","1992","Live",12.7,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4187","6","127","Bl","4","1994","Live",13,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4188","6","127","Bl","4","1997","Live",13.6,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4189","6","127","Bl","4","2009","Live",15.7,NA,"Stem snapped at 7m / still alive / winter 08/09 damage",NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4190","6","127","Bl","4","2019","Dead",15.7,NA,"dead standing",NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4191","6","128","Bl","4","1992","Live",9.8,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,6
"4192","6","128","Bl","4","1994","Live",10.1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,6
"4193","6","128","Bl","4","1997","Live",10.6,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,6
"4194","6","128","Bl","4","2009","Live",11.4,NA,"Live",NA,NA,NA,2,NA,NA,NA,NA,3,6
"4195","6","128","Bl","4","2019","Live",12.3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,6
"4196","6","130","Bl","4","1992","Live",9.2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,6
"4197","6","130","Bl","4","1994","Live",9.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,6
"4198","6","130","Bl","4","1997","Live",10,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,6
"4199","6","130","Bl","4","2009","Live",12,NA,"Live",NA,NA,NA,NA,1,NA,NA,NA,4,6
"4200","6","130","Bl","4","2019","Live",13.6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,6
"4201","6","131","Bl","4","1992","Live",10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4202","6","131","Bl","4","1994","Live",11.4,NA,"Below Nail",NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4203","6","131","Bl","4","1997","Live",11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4204","6","131","Bl","4","2009","Live",14.5,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4205","6","131","Bl","4","2019","Live",16,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4206","6","133","Bl","4","1992","Live",8.4,NA,"snowpress",NA,NA,NA,NA,NA,NA,NA,NA,4,5
"4207","6","133","Bl","4","1994","Live",8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"4208","6","133","Bl","4","1997","Live",8.7,NA,"Dbh at .9 m",NA,NA,NA,NA,NA,NA,NA,NA,4,5
"4209","6","133","Bl","4","2009","Live",9.1,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,5
"4210","6","133","Bl","4","2019","Live",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"4211","6","134","Sx","4","1992","Live",38.5,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4212","6","134","Sx","4","1994","Live",39.2,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4213","6","134","Sx","4","1997","Live",40,29.4,"Dbh at 0.8m",NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4214","6","134","Sx","4","2009","Live",42.6,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4215","6","134","Sx","4","2019","Live",44.6,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4216","6","135","Bl","4","1992","Live",11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
"4217","6","135","Bl","4","1994","Live",11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
"4218","6","135","Bl","4","1997","Live",12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
"4219","6","135","Bl","4","2009","Live",13.4,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,5
"4220","6","135","Bl","4","2019","Live",14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
"4221","6","206","Bl","1","1992","Live",9.7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,6
"4222","6","206","Bl","1","1994","Live",9.7,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,6
"4223","6","206","Bl","1","1997","Live",9.9,NA,"sweep at base",NA,NA,NA,1,NA,NA,NA,NA,4,6
"4224","6","206","Bl","1","2009","Dead",9.9,NA,"Standing dead",NA,NA,NA,1,NA,NA,NA,NA,4,6
"4225","6","206","Bl","1","2019","Live",NA,NA,"dead stand 2019",NA,NA,NA,1,NA,NA,NA,NA,4,6
"4226","6","208","Bl","1","1992","Live",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4227","6","208","Bl","1","1994","Live",8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4228","6","208","Bl","1","1997","Live",8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4229","6","208","Bl","1","2009","Live",9.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4230","6","208","Bl","1","2019","Dead",9.7,NA,"dead stand 2019",NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4231","6","209","Bl","1","1992","Live",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4232","6","209","Bl","1","1994","Live",8,NA,"DBH smaller (Double checked)",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4233","6","209","Bl","1","1997","Live",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4234","6","209","Bl","1","2009","Dead",8,NA,"Standing dead",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4235","6","209","Bl","1","2019","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4236","6","210","Bl","1","1992","Live",9,NA,"spike1",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4237","6","210","Bl","1","1994","Live",9.3,NA,"Spike",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4238","6","210","Bl","1","1997","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4239","6","210","Bl","1","2009","Live",11.6,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4240","6","210","Bl","1","2019","Dead",11.6,NA,"dead standing 2019",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4241","6","211","Bl","1","1992","Live",9.3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,4
"4242","6","211","Bl","1","1994","Live",9.4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,4
"4243","6","211","Bl","1","1997","Live",9.5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,4
"4244","6","211","Bl","1","2009","Dead",9.5,NA,"Dead",NA,NA,NA,2,NA,NA,NA,NA,4,4
"4245","6","211","Bl","1","2019","Live",NA,NA,"dead standing 2019",NA,NA,NA,2,NA,NA,NA,NA,4,4
"4246","6","212","Bl","1","1992","Live",12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4247","6","212","Bl","1","1994","Live",12.4,NA,"LAB",NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4248","6","212","Bl","1","1997","Live",12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4249","6","212","Bl","1","2009","Live",13.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4250","6","212","Bl","1","2019","Live",14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4251","6","214","Bl","1","1992","Live",8.6,6.2,NA,NA,NA,2,NA,NA,NA,NA,NA,4,6
"4252","6","214","Bl","1","1994","Live",9,6.7,NA,NA,NA,2,NA,NA,NA,NA,NA,4,6
"4253","6","214","Bl","1","1997","Live",9.4,7,NA,NA,NA,2,NA,NA,NA,NA,NA,4,6
"4254","6","214","Bl","1","2009","Live",10.4,NA,"Live",NA,NA,2,NA,NA,NA,NA,NA,4,6
"4255","6","214","Bl","1","2019","Live",10.9,NA,"ratty, live but low vigor",NA,NA,2,NA,NA,NA,NA,NA,4,6
"4256","6","215","Bl","2","1992","Live",NA,NA,"natural",NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4257","6","215","Bl","2","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4258","6","215","Bl","2","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4259","6","215","Bl","2","2009","Live",8.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4260","6","215","Bl","2","2019","Live",9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4261","6","216","Bl","2","1992","Live",29.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4262","6","216","Bl","2","1994","Live",29.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4263","6","216","Bl","2","1997","Live",30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4264","6","216","Bl","2","2009","Live",30.8,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4265","6","216","Bl","2","2019","Dead",30.8,NA,"dead standing 2019",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4266","6","217","Bl","2","1992","Live",10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4267","6","217","Bl","2","1994","Live",10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4268","6","217","Bl","2","1997","Live",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4269","6","217","Bl","2","2009","Live",12,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4270","6","217","Bl","2","2019","Live",12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4271","6","219","Bl","2","1992","Live",7.9,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4272","6","219","Bl","2","1994","Live",8.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4273","6","219","Bl","2","1997","Live",8.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4274","6","219","Bl","2","2009","Live",9.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4275","6","219","Bl","2","2019","Dead",9.2,NA,"dead/down 2019",NA,NA,NA,NA,NA,NA,NA,NA,4,6
"4276","6","226","Bl","2","1992","Live",NA,NA,"snowpress",NA,NA,NA,3,NA,NA,NA,NA,4,4
"4277","6","226","Bl","2","1994","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,4
"4278","6","226","Bl","2","1997","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,4
"4279","6","226","Bl","2","2009","Live",7.5,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,4,4
"4280","6","226","Bl","2","2019","Live",8.4,8.7,NA,NA,NA,NA,3,NA,NA,NA,NA,4,4
"4281","6","228","Bl","2","1992","Live",10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4282","6","228","Bl","2","1994","Live",10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4283","6","228","Bl","2","1997","Live",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4284","6","228","Bl","2","2009","Live",11.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4285","6","228","Bl","2","2019","Live",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4286","6","229","Bl","2","1992","Live",17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4287","6","229","Bl","2","1994","Live",17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4288","6","229","Bl","2","1997","Live",18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4289","6","229","Bl","2","2009","Live",20.1,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4290","6","229","Bl","2","2019","Live",21,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4291","6","231","Bl","2","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4292","6","231","Bl","2","1994","Live",NA,NA,"LAB",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4293","6","231","Bl","2","1997","Live",NA,NA,"under 224",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4294","6","231","Bl","2","2009","Live",NA,NA,"Live - under crown of 224",NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4295","6","231","Bl","2","2019","Live",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4
"4296","6","232","Bl","2","1992","Live",17.9,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,4
"4297","6","232","Bl","2","1994","Live",18,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,4
"4298","6","232","Bl","2","1997","Live",18.4,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,4
"4299","6","232","Bl","2","2009","Live",19,NA,"Live",NA,NA,2,2,NA,NA,NA,NA,2,4
"4300","6","232","Bl","2","2019","Live",19.7,NA,"OK, fork in 2",NA,NA,2,2,NA,NA,NA,NA,2,4
"4301","6","234","Bl","2","1992","Live",14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4302","6","234","Bl","2","1994","Live",15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4303","6","234","Bl","2","1997","Live",15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4304","6","234","Bl","2","2009","Live",17.1,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4305","6","234","Bl","2","2019","Dead",17.1,NA,"dead standing, broken top",NA,NA,NA,NA,NA,NA,NA,NA,3,4
"4306","6","314","Sx","1","1992","Live",51.2,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"4307","6","314","Sx","1","1994","Live",52.4,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"4308","6","314","Sx","1","1997","Live",54.4,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"4309","6","314","Sx","1","2009","Live",59.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,1,7
"4310","6","314","Sx","1","2019","Live",64.8,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7
"4311","6","315","Bl","1","1992","Live",18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4312","6","315","Bl","1","1994","Live",19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4313","6","315","Bl","1","1997","Live",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4314","6","315","Bl","1","2009","Live",22.1,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4315","6","315","Bl","1","2019","Live",23.7,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4316","6","316","Bl","1","1992","Live",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4317","6","316","Bl","1","1994","Live",19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4318","6","316","Bl","1","1997","Live",20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4319","6","316","Bl","1","2009","Live",24.4,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4320","6","316","Bl","1","2019","Live",27.5,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4321","6","317","Bl","1","1992","Live",10.9,NA,"spike1",NA,NA,NA,NA,NA,NA,NA,NA,3,8
"4322","6","317","Bl","1","1994","Live",11.3,NA,"Spike",NA,NA,NA,NA,NA,NA,NA,NA,3,8
"4323","6","317","Bl","1","1997","Live",11.5,NA,"Dbh 1.1m",NA,NA,NA,NA,NA,NA,NA,NA,3,8
"4324","6","317","Bl","1","2009","Live",14,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,8
"4325","6","317","Bl","1","2019","Live",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8
"4326","6","318","Bl","1","1992","Live",22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4327","6","318","Bl","1","1994","Live",23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4328","6","318","Bl","1","1997","Live",24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4329","6","318","Bl","1","2009","Live",27.6,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4330","6","318","Bl","1","2019","Live",29,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
"4331","6","319","Bl","1","1992","Live",21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4332","6","319","Bl","1","1994","Live",21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4333","6","319","Bl","1","1997","Live",22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4334","6","319","Bl","1","2009","Live",27,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4335","6","319","Bl","1","2019","Live",28.6,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"4336","6","320","Bl","1","1992","Live",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4337","6","320","Bl","1","1994","Live",21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4338","6","320","Bl","1","1997","Live",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4339","6","320","Bl","1","2009","Live",25.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4340","6","320","Bl","1","2019","Live",28.1,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6
"4341","6","321","Bl","1","1992","Live",13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4342","6","321","Bl","1","1994","Live",14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4343","6","321","Bl","1","1997","Live",15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4344","6","321","Bl","1","2009","Live",20.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4345","6","321","Bl","1","2019","Live",23.8,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"4346","6","322","Bl","1","1992","Live",34.4,18.3,NA,NA,NA,NA,1,NA,NA,NA,NA,2,8
"4347","6","322","Bl","1","1994","Live",35,19.4,"DBH smaller (Double checked)",NA,NA,NA,1,NA,NA,NA,NA,2,8
"4348","6","322","Bl","1","1997","Live",36.5,20.3,"dying, schoolmarm red foliage",NA,NA,NA,1,NA,NA,NA,NA,2,8
"4349","6","322","Bl","1","2009","Live",41,NA,"Live",NA,NA,NA,1,NA,NA,NA,NA,2,8
"4350","6","322","Bl","1","2019","Live",44.7,23.5,"live, forked",NA,NA,NA,1,NA,NA,NA,NA,2,8
"4351","6","323","Bl","2","1992","Live",10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4352","6","323","Bl","2","1994","Live",11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4353","6","323","Bl","2","1997","Live",12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4354","6","323","Bl","2","2009","Live",16.4,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4355","6","323","Bl","2","2019","Live",19.5,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"4356","6","324","Sx","2","1992","Live",15.3,10.7,NA,NA,NA,NA,1,NA,NA,NA,NA,3,5
"4357","6","324","Sx","2","1994","Live",15.8,11.6,NA,NA,NA,NA,1,NA,NA,NA,NA,3,5
"4358","6","324","Sx","2","1997","Live",16.6,12.4,"crook",NA,NA,NA,1,NA,NA,NA,NA,3,5
"4359","6","324","Sx","2","2009","Live",20.6,NA,"Live with crook at base",NA,NA,NA,1,NA,NA,NA,NA,3,5
"4360","6","324","Sx","2","2019","Live",25.2,18.8,NA,NA,NA,NA,1,NA,NA,NA,NA,3,5
"4361","6","325","Bl","2","1992","Live",19.9,NA,NA,NA,NA,1,NA,2,NA,NA,NA,2,6
"4362","6","325","Bl","2","1994","Live",20.8,NA,NA,NA,NA,1,NA,2,NA,NA,NA,2,6
